IDBOOK,IDSCORA,IDCNTRY,IDSCHOOL,IDCLASS,IDSTUD,ITSEX,ITLANG,SSYSTEM,ILRELIAB,IDPOP,IDGRADE,IDGRADER,BSDAGE,JKREP,JKZONE,HOUWGT,SENWGT,TOTWGT
5,393,840,524,52412,5241215,2,1,3608,0,2,8,2,14.08333333,0,49,0.944412303,0.064010594,441.1097137
6,375,840,524,52412,5241216,2,1,3609,0,2,8,2,14.33333333,0,49,0.944412303,0.064010594,441.1097137
7,355,840,524,52412,5241217,1,1,3610,1,2,8,2,13.58333333,0,49,0.944412303,0.064010594,441.1097137
8,389,840,524,52412,5241219,1,1,3612,0,2,8,2,14.58333333,0,49,0.944412303,0.064010594,441.1097137
9,390,840,524,52412,5241220,1,1,3613,0,2,8,2,14.66666667,0,49,0.944412303,0.064010594,441.1097137
10,393,840,524,52412,5241221,1,1,3614,1,2,8,2,14.66666667,0,49,0.944412303,0.064010594,441.1097137
11,392,840,524,52412,5241222,2,1,3615,0,2,8,2,14.5,0,49,0.944412303,0.064010594,441.1097137
9,393,840,525,52505,5250501,1,1,3616,0,2,8,2,14.58333333,1,49,0.909679784,0.061656485,424.8870834
10,330,840,525,52505,5250502,2,1,3617,1,2,8,2,14,1,49,0.909679784,0.061656485,424.8870834
11,390,840,525,52505,5250503,1,1,3618,0,2,8,2,13.91666667,1,49,0.909679784,0.061656485,424.8870834
12,331,840,525,52505,5250505,1,1,3620,0,2,8,2,14.16666667,1,49,0.909679784,0.061656485,424.8870834
13,392,840,525,52505,5250506,1,1,3621,1,2,8,2,14.33333333,1,49,0.909679784,0.061656485,424.8870834
14,391,840,525,52507,5250701,1,1,3622,0,2,8,2,14.91666667,1,49,1.010755315,0.068507206,472.0967593
1,328,840,525,52507,5250703,1,1,3624,0,2,8,2,14,1,49,1.010755315,0.068507206,472.0967593
2,390,840,525,52507,5250704,1,1,3625,1,2,8,2,13.66666667,1,49,1.010755315,0.068507206,472.0967593
3,392,840,525,52507,5250705,1,1,3626,0,2,8,2,14.33333333,1,49,1.010755315,0.068507206,472.0967593
4,317,840,525,52507,5250706,1,1,3627,0,2,8,2,14.25,1,49,1.010755315,0.068507206,472.0967593
5,391,840,525,52507,5250708,2,1,3629,1,2,8,2,14.91666667,1,49,1.010755315,0.068507206,472.0967593
6,393,840,525,52507,5250709,2,1,3630,0,2,8,2,13.91666667,1,49,1.010755315,0.068507206,472.0967593
7,393,840,525,52507,5250710,1,1,3631,0,2,8,2,14.58333333,1,49,1.010755315,0.068507206,472.0967593
8,389,840,525,52507,5250712,2,1,3633,1,2,8,2,14.33333333,1,49,1.010755315,0.068507206,472.0967593
9,393,840,525,52507,5250713,1,1,3634,0,2,8,2,14.25,1,49,1.010755315,0.068507206,472.0967593
10,393,840,525,52507,5250714,1,1,3635,0,2,8,2,14.16666667,1,49,1.010755315,0.068507206,472.0967593
11,391,840,525,52507,5250715,1,1,3636,0,2,8,2,14.08333333,1,49,1.010755315,0.068507206,472.0967593
12,330,840,525,52507,5250717,1,1,3638,0,2,8,2,13.91666667,1,49,1.010755315,0.068507206,472.0967593
13,373,840,525,52507,5250718,1,1,3639,0,2,8,2,14.33333333,1,49,1.010755315,0.068507206,472.0967593
14,392,840,525,52507,5250719,2,1,3640,0,2,8,2,14,1,49,1.010755315,0.068507206,472.0967593
11,393,840,527,52703,5270301,1,1,3642,1,2,8,2,14.66666667,0,50,0.951665012,0.06450217,444.4972599
12,392,840,527,52703,5270303,2,1,3644,0,2,8,2,14.91666667,0,50,0.951665012,0.06450217,444.4972599
13,393,840,527,52703,5270304,2,1,3645,0,2,8,2,15.16666667,0,50,0.951665012,0.06450217,444.4972599
14,387,840,527,52703,5270305,2,1,3646,1,2,8,2,14.66666667,0,50,0.951665012,0.06450217,444.4972599
1,373,840,527,52703,5270307,2,1,3647,0,2,8,2,14.16666667,0,50,0.951665012,0.06450217,444.4972599
2,328,840,527,52703,5270308,2,1,3648,0,2,8,2,14.16666667,0,50,0.951665012,0.06450217,444.4972599
3,391,840,527,52703,5270309,2,1,3649,0,2,8,2,15,0,50,0.951665012,0.06450217,444.4972599
4,376,840,527,52703,5270310,1,1,3650,1,2,8,2,14.41666667,0,50,0.951665012,0.06450217,444.4972599
5,390,840,527,52703,5270312,2,1,3652,0,2,8,2,14.16666667,0,50,0.951665012,0.06450217,444.4972599
6,393,840,527,52703,5270313,2,1,3653,0,2,8,2,14.58333333,0,50,0.951665012,0.06450217,444.4972599
7,390,840,527,52703,5270314,1,1,3654,1,2,8,2,14.25,0,50,0.951665012,0.06450217,444.4972599
8,391,840,527,52703,5270316,2,1,3656,0,2,8,2,14.33333333,0,50,0.951665012,0.06450217,444.4972599
9,375,840,527,52703,5270317,2,1,3657,0,2,8,2,14.66666667,0,50,0.951665012,0.06450217,444.4972599
10,393,840,527,52704,5270401,2,1,3658,1,2,8,2,14.33333333,0,50,1.023389764,0.069363546,477.9979725
11,393,840,527,52704,5270402,1,1,3659,0,2,8,2,14.16666667,0,50,1.023389764,0.069363546,477.9979725
12,392,840,527,52704,5270404,1,1,3661,0,2,8,2,14.66666667,0,50,1.023389764,0.069363546,477.9979725
13,391,840,527,52704,5270405,2,1,3662,1,2,8,2,14.25,0,50,1.023389764,0.069363546,477.9979725
14,373,840,527,52704,5270406,2,1,3663,0,2,8,2,14.41666667,0,50,1.023389764,0.069363546,477.9979725
2,390,840,527,52704,5270409,2,1,3665,1,2,8,2,14.5,0,50,1.023389764,0.069363546,477.9979725
4,393,840,527,52704,5270411,1,1,3667,0,2,8,2,14.58333333,0,50,1.023389764,0.069363546,477.9979725
5,390,840,527,52704,5270413,1,1,3668,0,2,8,2,14.41666667,0,50,1.023389764,0.069363546,477.9979725
6,329,840,527,52704,5270414,2,1,3669,1,2,8,2,14.08333333,0,50,1.023389764,0.069363546,477.9979725
7,389,840,527,52704,5270415,1,1,3670,0,2,8,2,14.66666667,0,50,1.023389764,0.069363546,477.9979725
8,390,840,527,52704,5270417,1,1,3672,0,2,8,2,14.08333333,0,50,1.023389764,0.069363546,477.9979725
9,389,840,527,52704,5270418,2,1,3673,1,2,8,2,14,0,50,1.023389764,0.069363546,477.9979725
10,388,840,527,52704,5270419,2,1,3674,0,2,8,2,14.91666667,0,50,1.023389764,0.069363546,477.9979725
11,390,840,527,52704,5270420,2,1,3675,0,2,8,2,14.66666667,0,50,1.023389764,0.069363546,477.9979725
12,331,840,528,52801,5280102,2,1,3678,0,2,8,2,14.66666667,0,51,0.724450871,0.049101998,338.3716153
13,391,840,528,52801,5280103,1,1,3679,0,2,8,2,14.66666667,0,51,0.724450871,0.049101998,338.3716153
14,393,840,528,52801,5280104,1,1,3680,1,2,8,2,14.5,0,51,0.724450871,0.049101998,338.3716153
1,391,840,528,52801,5280106,1,1,3682,0,2,8,2,13.91666667,0,51,0.724450871,0.049101998,338.3716153
2,373,840,528,52801,5280107,2,1,3683,0,2,8,2,14.33333333,0,51,0.724450871,0.049101998,338.3716153
3,393,840,528,52801,5280108,1,1,3684,1,2,8,2,14.16666667,0,51,0.724450871,0.049101998,338.3716153
4,393,840,528,52801,5280109,1,1,3685,0,2,8,2,14.58333333,0,51,0.724450871,0.049101998,338.3716153
5,336,840,528,52801,5280111,1,1,3687,0,2,8,2,14.25,0,51,0.724450871,0.049101998,338.3716153
6,389,840,528,52801,5280112,1,1,3688,1,2,8,2,14.08333333,0,51,0.724450871,0.049101998,338.3716153
7,393,840,528,52801,5280113,2,1,3689,0,2,8,2,13.83333333,0,51,0.724450871,0.049101998,338.3716153
8,391,840,528,52801,5280115,1,1,3691,0,2,8,2,15,0,51,0.724450871,0.049101998,338.3716153
9,376,840,528,52801,5280116,2,1,3692,1,2,8,2,13.75,0,51,0.724450871,0.049101998,338.3716153
10,391,840,528,52801,5280117,1,1,3693,0,2,8,2,14.66666667,0,51,0.724450871,0.049101998,338.3716153
11,391,840,528,52801,5280118,2,1,3694,0,2,8,2,13.91666667,0,51,0.724450871,0.049101998,338.3716153
12,388,840,528,52801,5280120,1,1,3696,1,2,8,2,14.16666667,0,51,0.724450871,0.049101998,338.3716153
13,391,840,528,52801,5280121,1,1,3697,0,2,8,2,14.41666667,0,51,0.724450871,0.049101998,338.3716153
14,391,840,528,52801,5280122,1,1,3698,0,2,8,2,14,0,51,0.724450871,0.049101998,338.3716153
1,393,840,528,52802,5280202,1,1,3700,1,2,8,2,14.5,0,51,0.790310041,0.053565816,369.1326712
2,393,840,528,52802,5280203,2,1,3701,0,2,8,2,14.5,0,51,0.790310041,0.053565816,369.1326712
4,390,840,528,52802,5280205,2,1,3703,0,2,8,2,14.66666667,0,51,0.790310041,0.053565816,369.1326712
5,380,840,528,52802,5280207,2,1,3705,1,2,8,2,14.66666667,0,51,0.790310041,0.053565816,369.1326712
6,336,840,528,52802,5280208,1,1,3706,0,2,8,2,14.25,0,51,0.790310041,0.053565816,369.1326712
7,391,840,528,52802,5280209,1,1,3707,0,2,8,2,14.16666667,0,51,0.790310041,0.053565816,369.1326712
8,390,840,528,52802,5280211,2,1,3709,0,2,8,2,14.08333333,0,51,0.790310041,0.053565816,369.1326712
9,375,840,528,52802,5280212,1,1,3710,0,2,8,2,13.91666667,0,51,0.790310041,0.053565816,369.1326712
10,393,840,528,52802,5280213,1,1,3711,0,2,8,2,14.08333333,0,51,0.790310041,0.053565816,369.1326712
11,393,840,528,52802,5280214,1,1,3712,1,2,8,2,14,0,51,0.790310041,0.053565816,369.1326712
12,330,840,528,52802,5280216,2,1,3714,0,2,8,2,14,0,51,0.790310041,0.053565816,369.1326712
13,355,840,528,52802,5280217,1,1,3715,0,2,8,2,14.16666667,0,51,0.790310041,0.053565816,369.1326712
14,342,840,528,52802,5280218,2,1,3716,1,2,8,2,14.75,0,51,0.790310041,0.053565816,369.1326712
1,393,840,528,52802,5280220,1,1,3718,0,2,8,2,14.5,0,51,0.790310041,0.053565816,369.1326712
2,328,840,528,52802,5280221,1,1,3719,0,2,8,2,13.83333333,0,51,0.790310041,0.053565816,369.1326712
3,392,840,528,52802,5280222,1,1,3720,1,2,8,2,13.75,0,51,0.790310041,0.053565816,369.1326712
4,389,840,528,52802,5280223,2,1,3721,0,2,8,2,13.91666667,0,51,0.790310041,0.053565816,369.1326712
12,393,840,529,52901,5290102,2,1,3724,0,2,8,2,13.91666667,1,51,2.553487127,0.173070837,1192.665504
13,355,840,529,52901,5290103,2,1,3725,1,2,8,2,14.5,1,51,2.553487127,0.173070837,1192.665504
14,373,840,529,52901,5290104,2,1,3726,0,2,8,2,14,1,51,2.553487127,0.173070837,1192.665504
1,391,840,529,52902,5290202,2,1,3728,0,2,8,2,14.16666667,1,51,2.6332836,0.178479301,1229.936301
2,387,840,529,52902,5290203,2,1,3729,1,2,8,2,14.41666667,1,51,2.6332836,0.178479301,1229.936301
3,393,840,529,52902,5290204,1,1,3730,0,2,8,2,14.5,1,51,2.6332836,0.178479301,1229.936301
4,391,840,529,52902,5290205,1,1,3731,0,2,8,2,14.25,1,51,2.6332836,0.178479301,1229.936301
5,392,840,529,52902,5290207,1,1,3733,1,2,8,2,15.25,1,51,2.6332836,0.178479301,1229.936301
6,380,840,529,52902,5290208,1,1,3734,0,2,8,2,15,1,51,2.6332836,0.178479301,1229.936301
7,393,840,529,52902,5290209,1,1,3735,0,2,8,2,14.58333333,1,51,2.6332836,0.178479301,1229.936301
8,391,840,529,52902,5290211,2,1,3737,1,2,8,2,15,1,51,2.6332836,0.178479301,1229.936301
2,387,840,530,53001,5300102,2,1,3738,0,2,8,2,14.5,1,52,1.837736945,0.124558557,858.3577484
3,390,840,530,53001,5300103,2,1,3739,1,2,8,2,14.91666667,1,52,1.837736945,0.124558557,858.3577484
4,355,840,530,53001,5300104,1,1,3740,0,2,8,2,14.41666667,1,52,1.837736945,0.124558557,858.3577484
5,393,840,530,53001,5300106,1,1,3742,0,2,8,2,13.83333333,1,52,1.837736945,0.124558557,858.3577484
6,376,840,530,53001,5300107,2,1,3743,1,2,8,2,13.83333333,1,52,1.837736945,0.124558557,858.3577484
7,389,840,530,53001,5300108,1,1,3744,0,2,8,2,14,1,52,1.837736945,0.124558557,858.3577484
8,391,840,530,53001,5300110,1,1,3746,0,2,8,2,14.75,1,52,1.837736945,0.124558557,858.3577484
9,380,840,530,53001,5300111,1,1,3747,1,2,8,2,14,1,52,1.837736945,0.124558557,858.3577484
10,391,840,530,53001,5300112,1,1,3748,0,2,8,2,14.41666667,1,52,1.837736945,0.124558557,858.3577484
11,391,840,530,53001,5300113,1,1,3749,0,2,8,2,13.91666667,1,52,1.837736945,0.124558557,858.3577484
12,392,840,530,53001,5300115,2,1,3751,1,2,8,2,14.08333333,1,52,1.837736945,0.124558557,858.3577484
13,373,840,530,53002,5300201,2,1,3752,0,2,8,2,15.33333333,1,52,1.909204493,0.129402501,891.7383275
14,391,840,530,53002,5300202,1,1,3753,0,2,8,2,14.25,1,52,1.909204493,0.129402501,891.7383275
1,328,840,530,53002,5300204,1,1,3755,1,2,8,2,15,1,52,1.909204493,0.129402501,891.7383275
2,391,840,530,53002,5300205,2,1,3756,0,2,8,2,13.91666667,1,52,1.909204493,0.129402501,891.7383275
3,391,840,530,53002,5300206,2,1,3757,0,2,8,2,15.25,1,52,1.909204493,0.129402501,891.7383275
4,376,840,530,53002,5300207,1,1,3758,0,2,8,2,14.75,1,52,1.909204493,0.129402501,891.7383275
5,393,840,530,53002,5300209,1,1,3760,0,2,8,2,14.75,1,52,1.909204493,0.129402501,891.7383275
6,389,840,530,53002,5300210,1,1,3761,0,2,8,2,14.66666667,1,52,1.909204493,0.129402501,891.7383275
7,376,840,530,53002,5300211,2,1,3762,0,2,8,2,14,1,52,1.909204493,0.129402501,891.7383275
8,373,840,530,53002,5300213,2,1,3764,0,2,8,2,14.83333333,1,52,1.909204493,0.129402501,891.7383275
9,380,840,530,53002,5300214,1,1,3765,0,2,8,2,14.66666667,1,52,1.909204493,0.129402501,891.7383275
11,331,840,530,53002,5300216,2,1,3767,1,2,8,2,14.41666667,1,52,1.909204493,0.129402501,891.7383275
8,392,840,533,53301,5330101,1,1,3769,0,2,8,2,13.91666667,0,53,1.471352678,0.09972568,687.2294615
9,376,840,533,53301,5330102,2,1,3770,0,2,8,2,14.5,0,53,1.471352678,0.09972568,687.2294615
10,393,840,533,53301,5330103,2,1,3771,0,2,8,2,14.75,0,53,1.471352678,0.09972568,687.2294615
11,330,840,533,53301,5330104,1,1,3772,1,2,8,2,14.5,0,53,1.471352678,0.09972568,687.2294615
12,390,840,533,53301,5330106,1,1,3774,0,2,8,2,14.25,0,53,1.471352678,0.09972568,687.2294615
13,393,840,533,53301,5330107,1,1,3775,0,2,8,2,14,0,53,1.471352678,0.09972568,687.2294615
14,391,840,533,53301,5330108,1,1,3776,1,2,8,2,14.66666667,0,53,1.471352678,0.09972568,687.2294615
1,391,840,533,53301,5330110,1,1,3778,0,2,8,2,14.08333333,0,53,1.471352678,0.09972568,687.2294615
2,391,840,533,53301,5330111,2,1,3779,0,2,8,2,14.66666667,0,53,1.471352678,0.09972568,687.2294615
3,391,840,533,53301,5330112,1,1,3780,1,2,8,2,14.66666667,0,53,1.471352678,0.09972568,687.2294615
4,393,840,533,53301,5330113,1,1,3781,0,2,8,2,14.83333333,0,53,1.471352678,0.09972568,687.2294615
5,392,840,533,53301,5330115,1,1,3783,0,2,8,2,14.25,0,53,1.471352678,0.09972568,687.2294615
6,389,840,533,53301,5330116,1,1,3784,1,2,8,2,13.83333333,0,53,1.471352678,0.09972568,687.2294615
7,390,840,533,53301,5330117,1,1,3785,0,2,8,2,13.83333333,0,53,1.471352678,0.09972568,687.2294615
8,375,840,533,53301,5330119,1,1,3787,0,2,8,2,14.58333333,0,53,1.471352678,0.09972568,687.2294615
9,376,840,533,53301,5330120,1,1,3788,1,2,8,2,14.75,0,53,1.471352678,0.09972568,687.2294615
10,331,840,533,53301,5330121,2,1,3789,0,2,8,2,14.41666667,0,53,1.471352678,0.09972568,687.2294615
11,390,840,533,53301,5330122,1,1,3790,0,2,8,2,14.58333333,0,53,1.471352678,0.09972568,687.2294615
12,388,840,533,53305,5330501,1,1,3792,0,2,8,2,14.5,0,53,1.43936675,0.09755773,672.2896906
14,391,840,533,53305,5330503,2,1,3794,0,2,8,2,14.5,0,53,1.43936675,0.09755773,672.2896906
8,391,840,533,53309,5330902,2,1,3797,1,2,8,2,14.08333333,0,53,1.43936675,0.09755773,672.2896906
9,375,840,533,53309,5330903,2,1,3798,0,2,8,2,14.5,0,53,1.43936675,0.09755773,672.2896906
10,393,840,533,53309,5330904,2,1,3799,0,2,8,2,14.33333333,0,53,1.43936675,0.09755773,672.2896906
11,388,840,533,53309,5330905,2,1,3800,0,2,8,2,15.66666667,0,53,1.43936675,0.09755773,672.2896906
14,317,840,534,53401,5340101,1,1,3802,0,2,8,2,14.25,1,53,0.955623215,0.06477045,446.3460306
1,328,840,534,53401,5340103,2,1,3804,0,2,8,2,14.5,1,53,0.955623215,0.06477045,446.3460306
2,355,840,534,53401,5340104,2,1,3805,1,2,8,2,14.66666667,1,53,0.955623215,0.06477045,446.3460306
3,392,840,534,53401,5340105,2,1,3806,0,2,8,2,13.83333333,1,53,0.955623215,0.06477045,446.3460306
4,391,840,534,53401,5340106,2,1,3807,0,2,8,2,14.16666667,1,53,0.955623215,0.06477045,446.3460306
5,393,840,534,53401,5340108,2,1,3809,1,2,8,2,14,1,53,0.955623215,0.06477045,446.3460306
6,393,840,534,53402,5340201,1,1,3810,0,2,8,2,14.5,1,53,0.955623215,0.06477045,446.3460306
7,391,840,534,53402,5340202,2,1,3811,0,2,8,2,14.66666667,1,53,0.955623215,0.06477045,446.3460306
8,392,840,534,53402,5340204,2,1,3813,1,2,8,2,13.91666667,1,53,0.955623215,0.06477045,446.3460306
9,390,840,534,53402,5340205,1,1,3814,0,2,8,2,14.5,1,53,0.955623215,0.06477045,446.3460306
10,330,840,534,53402,5340206,1,1,3815,0,2,8,2,13.83333333,1,53,0.955623215,0.06477045,446.3460306
11,393,840,534,53402,5340207,2,1,3816,0,2,8,2,14.41666667,1,53,0.955623215,0.06477045,446.3460306
12,331,840,534,53402,5340209,1,1,3818,0,2,8,2,14.58333333,1,53,0.955623215,0.06477045,446.3460306
13,392,840,534,53402,5340210,1,1,3819,0,2,8,2,13.83333333,1,53,0.955623215,0.06477045,446.3460306
14,391,840,534,53402,5340211,2,1,3820,0,2,8,2,13.75,1,53,0.955623215,0.06477045,446.3460306
1,393,840,534,53402,5340213,2,1,3822,0,2,8,2,14.66666667,1,53,0.955623215,0.06477045,446.3460306
2,393,840,534,53402,5340214,2,1,3823,0,2,8,2,14.66666667,1,53,0.955623215,0.06477045,446.3460306
3,342,840,534,53402,5340215,2,1,3824,0,2,8,2,13.91666667,1,53,0.955623215,0.06477045,446.3460306
4,391,840,534,53402,5340216,1,1,3825,1,2,8,2,14.16666667,1,53,0.955623215,0.06477045,446.3460306
5,390,840,534,53402,5340218,1,1,3827,0,2,8,2,14.66666667,1,53,0.955623215,0.06477045,446.3460306
7,393,840,534,53404,5340402,1,1,3829,1,2,8,2,14.08333333,1,53,0.983160821,0.0666369,459.2081096
8,391,840,534,53404,5340404,2,1,3831,0,2,8,2,14.25,1,53,0.983160821,0.0666369,459.2081096
9,391,840,534,53404,5340405,1,1,3832,0,2,8,2,14.5,1,53,0.983160821,0.0666369,459.2081096
10,330,840,534,53404,5340406,1,1,3833,1,2,8,2,14.58333333,1,53,0.983160821,0.0666369,459.2081096
11,393,840,534,53404,5340407,1,1,3834,0,2,8,2,14.58333333,1,53,0.983160821,0.0666369,459.2081096
12,388,840,534,53404,5340409,2,1,3836,0,2,8,2,14.66666667,1,53,0.983160821,0.0666369,459.2081096
13,355,840,534,53404,5340410,2,1,3837,1,2,8,2,14.41666667,1,53,0.983160821,0.0666369,459.2081096
14,391,840,534,53404,5340411,1,1,3838,0,2,8,2,14.41666667,1,53,0.983160821,0.0666369,459.2081096
2,393,840,534,53404,5340414,2,1,3840,1,2,8,2,14.58333333,1,53,0.983160821,0.0666369,459.2081096
3,393,840,534,53404,5340415,2,1,3841,0,2,8,2,14.25,1,53,0.983160821,0.0666369,459.2081096
4,393,840,534,53404,5340416,1,1,3842,0,2,8,2,13.75,1,53,0.983160821,0.0666369,459.2081096
5,393,840,534,53404,5340418,2,1,3844,1,2,8,2,14.16666667,1,53,0.983160821,0.0666369,459.2081096
6,393,840,534,53404,5340419,2,1,3845,0,2,8,2,14.58333333,1,53,0.983160821,0.0666369,459.2081096
7,355,840,534,53404,5340420,2,1,3846,0,2,8,2,14.5,1,53,0.983160821,0.0666369,459.2081096
8,375,840,534,53404,5340422,2,1,3848,1,2,8,2,14,1,53,0.983160821,0.0666369,459.2081096
9,390,840,534,53404,5340423,2,1,3849,0,2,8,2,14.66666667,1,53,0.983160821,0.0666369,459.2081096
10,388,840,534,53404,5340424,2,1,3850,0,2,8,2,14.66666667,1,53,0.983160821,0.0666369,459.2081096
7,390,840,536,53603,5360301,1,1,3851,0,2,8,2,14.75,0,54,0.915977138,0.062083309,427.8284089
8,390,840,536,53603,5360303,2,1,3853,1,2,8,2,15.25,0,54,0.915977138,0.062083309,427.8284089
9,329,840,536,53603,5360304,2,1,3854,0,2,8,2,14.83333333,0,54,0.915977138,0.062083309,427.8284089
10,390,840,536,53603,5360305,1,1,3855,0,2,8,2,14.91666667,0,54,0.915977138,0.062083309,427.8284089
11,393,840,536,53603,5360306,2,1,3856,0,2,8,2,14.91666667,0,54,0.915977138,0.062083309,427.8284089
12,391,840,536,53603,5360308,2,1,3858,0,2,8,2,14.66666667,0,54,0.915977138,0.062083309,427.8284089
13,390,840,536,53603,5360309,1,1,3859,0,2,8,2,14.08333333,0,54,0.915977138,0.062083309,427.8284089
1,387,840,536,53603,5360312,2,1,3862,0,2,8,2,14.5,0,54,0.915977138,0.062083309,427.8284089
2,393,840,536,53603,5360313,2,1,3863,0,2,8,2,14.66666667,0,54,0.915977138,0.062083309,427.8284089
3,391,840,536,53603,5360314,2,1,3864,0,2,8,2,14.66666667,0,54,0.915977138,0.062083309,427.8284089
4,391,840,536,53603,5360315,2,1,3865,1,2,8,2,14,0,54,0.915977138,0.062083309,427.8284089
5,390,840,536,53603,5360317,1,1,3867,0,2,8,2,14.91666667,0,54,0.915977138,0.062083309,427.8284089
6,390,840,536,53603,5360318,1,1,3868,0,2,8,2,14,0,54,0.915977138,0.062083309,427.8284089
7,390,840,536,53603,5360319,1,1,3869,1,2,8,2,14.41666667,0,54,0.915977138,0.062083309,427.8284089
8,390,840,536,53607,5360701,1,1,3871,0,2,8,2,13.83333333,0,54,0.832648662,0.056435452,388.9079078
9,329,840,536,53607,5360702,1,1,3872,0,2,8,2,14.91666667,0,54,0.832648662,0.056435452,388.9079078
10,390,840,536,53607,5360703,2,1,3873,1,2,8,2,14.58333333,0,54,0.832648662,0.056435452,388.9079078
11,331,840,536,53607,5360704,2,1,3874,0,2,8,2,14.91666667,0,54,0.832648662,0.056435452,388.9079078
12,330,840,536,53607,5360706,2,1,3876,0,2,8,2,13.66666667,0,54,0.832648662,0.056435452,388.9079078
13,330,840,536,53607,5360707,2,1,3877,1,2,8,2,15.16666667,0,54,0.832648662,0.056435452,388.9079078
14,390,840,536,53607,5360708,1,1,3878,0,2,8,2,13.58333333,0,54,0.832648662,0.056435452,388.9079078
1,391,840,536,53607,5360710,1,1,3880,0,2,8,2,15.25,0,54,0.832648662,0.056435452,388.9079078
3,393,840,536,53607,5360712,1,1,3882,0,2,8,2,15.66666667,0,54,0.832648662,0.056435452,388.9079078
4,391,840,536,53607,5360713,2,1,3883,0,2,8,2,14.5,0,54,0.832648662,0.056435452,388.9079078
5,390,840,536,53607,5360715,1,1,3885,1,2,8,2,14.16666667,0,54,0.832648662,0.056435452,388.9079078
6,391,840,536,53607,5360716,1,1,3886,0,2,8,2,14.16666667,0,54,0.832648662,0.056435452,388.9079078
7,393,840,536,53607,5360717,2,1,3887,0,2,8,2,15.5,0,54,0.832648662,0.056435452,388.9079078
8,393,840,536,53607,5360719,1,1,3889,1,2,8,2,14.25,0,54,0.832648662,0.056435452,388.9079078
10,390,840,536,53607,5360721,2,1,3891,0,2,8,2,14.08333333,0,54,0.832648662,0.056435452,388.9079078
11,330,840,536,53607,5360722,1,1,3892,0,2,8,2,14.83333333,0,54,0.832648662,0.056435452,388.9079078
5,376,840,539,53907,5390702,1,1,3894,0,2,8,2,14.83333333,0,55,1.186199549,0.080398505,554.0420659
6,392,840,539,53907,5390703,1,1,3895,0,2,8,2,13.75,0,55,1.186199549,0.080398505,554.0420659
7,392,840,539,53907,5390704,2,1,3896,0,2,8,2,14,0,55,1.186199549,0.080398505,554.0420659
8,375,840,539,53907,5390706,2,1,3898,0,2,8,2,14.5,0,55,1.186199549,0.080398505,554.0420659
9,393,840,539,53907,5390707,1,1,3899,0,2,8,2,14.75,0,55,1.186199549,0.080398505,554.0420659
10,393,840,539,53907,5390708,1,1,3900,0,2,8,2,14.5,0,55,1.186199549,0.080398505,554.0420659
11,330,840,539,53907,5390709,2,1,3901,1,2,8,2,14.66666667,0,55,1.186199549,0.080398505,554.0420659
12,393,840,539,53907,5390711,1,1,3903,0,2,8,2,13.91666667,0,55,1.186199549,0.080398505,554.0420659
14,391,840,539,53907,5390713,1,1,3905,1,2,8,2,14,0,55,1.186199549,0.080398505,554.0420659
1,387,840,539,53907,5390715,2,1,3907,0,2,8,2,14.25,0,55,1.186199549,0.080398505,554.0420659
2,391,840,539,53907,5390716,2,1,3908,0,2,8,2,14.58333333,0,55,1.186199549,0.080398505,554.0420659
3,393,840,539,53907,5390717,2,1,3909,1,2,8,2,14.41666667,0,55,1.186199549,0.080398505,554.0420659
4,392,840,539,53907,5390718,2,1,3910,0,2,8,2,15.08333333,0,55,1.186199549,0.080398505,554.0420659
5,376,840,539,53911,5391101,1,1,3912,0,2,8,2,14.5,0,55,1.028039609,0.069678705,480.1697905
6,373,840,539,53911,5391102,2,1,3913,1,2,8,2,14.33333333,0,55,1.028039609,0.069678705,480.1697905
7,393,840,539,53911,5391103,2,1,3914,0,2,8,2,15,0,55,1.028039609,0.069678705,480.1697905
